ts,temperature,humidity,rain,event_type,ap_id,connected_devices,internet_speed,connection_drops,network_delay
2026-04-06 13:00:00+00:00,39.0,32.8,0.0,normal,AP_B04_01,43,66.4,0.16,32.4
2026-04-06 13:00:00+00:00,39.0,32.8,0.0,normal,AP_B01_02,116,176.4,1.2,55.6
2026-04-06 13:00:00+00:00,39.0,32.8,0.0,normal,AP_B06_01,26,44.0,0.06,26.9
2026-04-06 13:00:00+00:00,39.0,32.8,0.0,normal,AP_B02_02,111,170.9,1.1,50.6
2026-04-06 13:00:00+00:00,39.0,32.8,0.0,normal,AP_B04_02,40,62.0,0.14,29.3
2026-04-06 13:00:00+00:00,39.0,32.8,0.0,normal,AP_B03_01,117,178.4,1.22,49.1
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B02_01,118,177.6,1.24,53.4
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B06_01,18,28.8,0.03,25.3
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B02_02,115,177.2,1.18,51.1
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B04_02,71,111.0,0.45,40.3
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B07_01,20,32.5,0.04,23.1
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B03_02,114,172.5,1.16,53.5
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B04_01,62,97.8,0.34,33.6
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B03_01,113,173.5,1.14,49.8
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B05_01,17,26.8,0.03,25.3
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B01_02,118,181.4,1.24,51.5
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B01_01,111,171.1,1.1,51.7
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B08_01,109,165.0,1.06,52.3
2026-04-06 14:00:00+00:00,40.4,28.2,0.0,normal,AP_B08_02,112,172.9,1.12,52.1
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B02_01,94,144.6,0.79,50.6
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B05_01,19,32.8,0.03,25.7
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B08_01,95,147.3,0.8,47.2
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B07_01,18,31.4,0.03,23.4
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B03_02,87,132.7,0.67,44.9
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B01_02,94,145.6,0.79,45.0
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B08_02,92,141.1,0.75,44.7
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B04_01,78,118.0,0.54,44.2
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B04_02,95,142.6,0.8,49.0
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B02_02,92,142.9,0.75,47.0
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B06_01,28,42.4,0.07,28.3
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B03_01,96,145.5,0.82,52.0
2026-04-06 15:00:00+00:00,38.6,28.6,0.0,normal,AP_B01_01,92,140.3,0.75,44.2
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B03_01,67,102.9,0.4,38.7
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B06_01,16,26.5,0.02,21.6
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B02_01,75,113.3,0.5,39.3
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B05_01,20,34.1,0.04,24.5
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B01_02,58,90.4,0.3,34.2
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B04_02,97,148.1,0.84,50.5
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B07_01,21,32.0,0.04,26.5
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B03_02,65,98.3,0.38,38.4
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B02_02,62,97.4,0.34,37.3
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B01_01,51,80.7,0.23,31.8
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B08_01,62,97.5,0.34,34.6
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B08_02,70,107.3,0.44,34.8
2026-04-06 16:00:00+00:00,37.9,29.0,0.0,normal,AP_B04_01,118,177.2,1.24,50.7
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B01_01,39,59.5,0.14,25.8
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B02_02,35,56.5,0.11,28.3
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B08_01,36,57.2,0.12,26.2
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B08_02,39,59.4,0.14,30.6
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B03_02,39,59.6,0.14,27.6
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B04_01,122,187.3,1.32,53.5
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B04_02,129,197.9,1.48,56.4
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B01_02,37,60.0,0.12,26.3
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B02_01,41,63.1,0.15,30.0
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B03_01,34,51.3,0.1,30.7
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B06_01,29,45.8,0.07,24.3
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B07_01,34,53.8,0.1,30.1
2026-04-06 17:00:00+00:00,38.4,28.8,0.0,normal,AP_B05_01,37,56.6,0.12,30.0
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B08_01,27,43.6,0.06,26.5
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B04_02,136,208.8,1.64,56.7
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B01_01,26,39.6,0.06,23.4
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B07_01,35,57.3,0.11,24.9
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B01_02,18,28.6,0.03,23.8
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B03_02,30,49.4,0.08,25.9
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B08_02,16,24.3,0.02,24.7
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B02_01,12,23.0,0.01,21.5
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B05_01,37,56.0,0.12,26.4
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B04_01,138,207.6,1.69,57.3
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B02_02,26,43.1,0.06,26.4
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B06_01,47,72.6,0.2,29.9
2026-04-06 18:00:00+00:00,38.5,39.7,0.0,normal,AP_B03_01,34,52.9,0.1,28.5
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B02_01,16,28.4,0.02,21.1
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B05_01,57,89.2,0.29,33.2
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B03_02,13,20.0,0.02,21.1
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B02_02,6,12.7,0.0,18.1
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B04_02,147,222.4,1.92,62.9
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B01_01,12,18.2,0.01,18.9
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B03_01,7,14.3,0.0,20.2
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B08_02,8,17.0,0.01,22.5
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B06_01,67,100.8,0.4,35.9
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B08_01,7,15.4,0.0,20.1
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B04_01,133,201.5,1.57,61.9
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B07_01,47,74.0,0.2,33.7
2026-04-06 19:00:00+00:00,35.4,38.1,0.0,normal,AP_B01_02,10,18.3,0.01,25.6
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B02_02,3,5.4,0.0,19.1
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B06_01,79,118.7,0.55,41.1
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B03_01,7,12.7,0.0,19.5
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B05_01,82,125.9,0.6,42.8
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B04_01,134,204.0,1.6,58.7
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B08_02,9,14.3,0.01,17.0
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B07_01,85,128.6,0.64,42.7
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B01_01,5,9.2,0.0,21.4
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B01_02,6,13.9,0.0,23.0
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B08_01,15,25.0,0.02,18.9
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B02_01,11,16.8,0.01,22.1
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B04_02,127,190.6,1.43,54.0
2026-04-06 20:00:00+00:00,35.7,38.8,0.0,normal,AP_B03_02,9,13.6,0.01,20.4
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B03_02,8,13.2,0.01,17.7
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B02_02,6,9.4,0.0,17.6
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B01_01,14,24.9,0.02,25.2
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B06_01,119,182.5,1.26,50.1
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B03_01,6,12.9,0.0,17.1
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B05_01,116,177.9,1.2,50.4
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B07_01,114,174.8,1.16,55.4
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B08_02,0,3.4,0.0,18.5
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B02_01,12,19.0,0.01,23.5
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B08_01,9,15.2,0.01,23.3
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B04_01,118,181.9,1.24,55.1
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B04_02,114,172.8,1.16,53.4
2026-04-06 21:00:00+00:00,33.8,43.0,0.0,normal,AP_B01_02,1,2.4,0.0,16.2
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B01_01,4,8.2,0.0,20.1
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B05_01,120,184.5,1.28,55.2
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B01_02,1,1.8,0.0,15.0
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B07_01,113,170.4,1.14,51.3
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B02_02,6,9.7,0.0,16.9
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B03_01,0,0.7,0.0,15.7
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B06_01,122,183.2,1.32,59.4
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B08_02,0,0.3,0.0,18.7
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B03_02,14,24.5,0.02,25.9
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B02_01,3,6.1,0.0,19.7
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B08_01,11,19.7,0.01,21.5
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B04_02,85,129.3,0.64,46.7
2026-04-06 22:00:00+00:00,33.2,34.0,0.0,normal,AP_B04_01,92,138.9,0.75,45.2
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B02_02,6,12.5,0.0,19.4
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B06_01,115,173.9,1.18,50.3
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B05_01,108,165.6,1.04,55.2
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B02_01,0,4.8,0.0,18.0
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B08_01,11,18.7,0.01,21.2
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B01_01,5,12.0,0.0,19.6
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B07_01,103,155.6,0.94,49.9
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B04_02,54,84.5,0.26,34.5
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B03_02,5,10.5,0.0,17.3
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B01_02,4,7.7,0.0,18.0
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B08_02,3,4.5,0.0,22.3
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B04_01,49,77.5,0.21,33.5
2026-04-06 23:00:00+00:00,32.7,45.3,0.0,normal,AP_B03_01,10,17.8,0.01,21.7
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B01_02,0,4.1,0.0,19.3
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B02_01,7,12.2,0.0,18.8
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B04_01,0,0.5,0.0,18.1
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B08_01,7,12.3,0.0,17.6
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B03_02,6,12.5,0.0,16.8
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B08_02,7,10.9,0.0,22.2
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B04_02,0,0.5,0.0,17.4
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B05_01,18,27.5,0.03,23.0
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B06_01,28,43.5,0.07,29.4
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B03_01,7,10.7,0.0,18.1
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B07_01,16,28.8,0.02,18.5
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B01_01,9,13.9,0.01,21.5
2026-04-07 00:00:00+00:00,29.5,46.0,0.0,normal,AP_B02_02,8,13.3,0.01,19.7
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B03_01,9,13.9,0.01,21.2
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B05_01,20,30.8,0.04,24.7
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B04_01,2,4.1,0.0,15.1
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B08_01,7,14.1,0.0,19.1
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B04_02,0,4.5,0.0,18.6
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B07_01,24,39.3,0.05,23.3
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B01_02,13,24.3,0.02,21.5
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B01_01,7,14.9,0.0,17.9
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B08_02,3,8.8,0.0,18.6
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B06_01,15,26.1,0.02,22.9
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B02_01,2,4.0,0.0,18.8
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B03_02,5,12.2,0.0,19.9
2026-04-07 01:00:00+00:00,31.1,42.2,0.0,normal,AP_B02_02,0,3.8,0.0,20.4
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B04_02,0,1.4,0.0,19.5
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B02_01,14,24.9,0.02,21.0
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B08_01,8,12.9,0.01,20.7
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B06_01,22,33.8,0.04,26.7
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B08_02,0,3.2,0.0,18.1
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B03_02,0,1.5,0.0,19.4
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B01_02,12,21.6,0.01,20.7
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B05_01,12,19.7,0.01,24.0
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B01_01,12,18.5,0.01,23.9
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B03_01,1,5.4,0.0,16.1
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B04_01,3,6.0,0.0,17.5
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B02_02,0,3.0,0.0,16.6
2026-04-07 02:00:00+00:00,31.6,54.5,0.0,normal,AP_B07_01,12,18.8,0.01,21.9
2026-04-07 03:00:00+00:00,28.9,39.7,0.0,normal,AP_B04_02,4,10.2,0.0,20.3
2026-04-07 03:00:00+00:00,28.9,39.7,0.0,normal,AP_B06_01,14,22.3,0.02,24.8
2026-04-07 03:00:00+00:00,28.9,39.7,0.0,normal,AP_B01_01,2,6.3,0.0,22.6
2026-04-07 03:00:00+00:00,28.9,39.7,0.0,normal,AP_B07_01,20,30.7,0.04,21.9
2026-04-07 03:00:00+00:00,28.9,39.7,0.0,normal,AP_B02_01,9,14.7,0.01,21.9
2026-04-07 03:00:00+00:00,28.9,39.7,0.0,normal,AP_B04_01,0,4.6,0.0,20.8
2026-04-07 03:00:00+00:00,28.9,39.7,0.0,normal,AP_B01_02,14,21.2,0.02,23.5
2026-04-07 03:00:00+00:00,28.9,39.7,0.0,normal,AP_B08_02,9,17.6,0.01,23.2
2026-04-07 03:00:00+00:00,28.9,39.7,0.0,normal,AP_B05_01,20,30.2,0.04,24.5
2026-04-07 03:00:00+00:00,28.9,39.7,0.0,normal,AP_B03_01,0,0.8,0.0,17.5
2026-04-07 03:00:00+00:00,28.9,39.7,0.0,normal,AP_B08_01,9,17.2,0.01,24.7
2026-04-07 03:00:00+00:00,28.9,39.7,0.0,normal,AP_B02_02,6,12.6,0.0,23.1
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B07_01,38,58.0,0.13,30.9
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B06_01,27,42.0,0.06,28.8
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B01_02,14,23.4,0.02,21.6
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B08_02,8,13.0,0.01,18.5
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B04_02,0,4.1,0.0,18.6
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B01_01,11,18.6,0.01,17.8
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B04_01,1,5.9,0.0,21.3
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B08_01,10,17.1,0.01,17.8
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B03_02,10,16.8,0.01,21.5
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B02_01,5,8.3,0.0,19.2
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B05_01,22,34.9,0.04,26.4
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B02_02,13,22.4,0.02,21.2
2026-04-07 04:00:00+00:00,31.1,47.0,0.0,normal,AP_B03_01,0,0.6,0.0,16.5
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B03_02,18,27.6,0.03,27.0
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B08_02,17,28.8,0.03,21.8
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B04_01,1,5.8,0.0,18.5
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B01_02,4,6.2,0.0,17.6
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B05_01,40,60.8,0.14,26.9
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B03_01,10,17.1,0.01,18.4
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B02_02,11,20.7,0.01,21.1
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B02_01,13,24.2,0.02,25.0
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B06_01,33,53.0,0.1,26.8
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B07_01,32,52.8,0.09,27.5
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B04_02,2,3.8,0.0,19.5
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B08_01,14,21.8,0.02,21.5
2026-04-07 05:00:00+00:00,31.1,50.7,0.0,normal,AP_B01_01,5,9.5,0.0,19.9
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B05_01,48,76.2,0.2,32.8
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B08_01,23,35.1,0.05,23.8
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B01_02,18,29.0,0.03,22.9
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B06_01,52,80.9,0.24,35.1
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B04_02,10,16.3,0.01,21.1
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B03_01,29,48.0,0.07,27.0
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B02_02,20,33.4,0.04,25.0
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B04_01,13,21.2,0.02,22.1
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B03_02,12,22.7,0.01,20.1
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B07_01,44,69.0,0.17,31.1
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B01_01,27,44.0,0.06,24.6
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B08_02,26,43.9,0.06,23.7
2026-04-07 06:00:00+00:00,30.4,47.8,0.0,normal,AP_B02_01,22,36.2,0.04,25.3
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B08_02,35,54.7,0.11,27.3
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B02_02,35,52.8,0.11,29.3
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B04_01,5,12.0,0.0,20.6
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B06_01,42,67.4,0.16,30.0
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B07_01,56,88.8,0.28,34.4
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B03_01,39,59.0,0.14,25.8
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B01_02,35,56.6,0.11,32.1
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B03_02,37,57.2,0.12,29.2
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B02_01,34,52.0,0.1,30.4
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B01_01,38,58.6,0.13,30.9
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B08_01,37,57.3,0.12,27.8
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B04_02,5,9.0,0.0,21.3
2026-04-07 07:00:00+00:00,32.7,49.5,0.0,normal,AP_B05_01,62,95.5,0.34,35.5
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B07_01,59,92.1,0.31,37.3
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B05_01,64,97.2,0.36,35.5
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B01_02,57,87.2,0.29,32.4
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B04_01,12,20.5,0.01,20.5
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B01_01,60,91.0,0.32,39.0
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B02_01,61,92.0,0.33,37.1
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B04_02,14,21.2,0.02,22.1
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B03_01,62,96.7,0.34,40.1
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B03_02,66,101.9,0.39,39.2
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B06_01,63,95.9,0.35,36.3
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B08_01,68,106.7,0.41,40.8
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B08_02,54,83.1,0.26,31.9
2026-04-07 08:00:00+00:00,37.9,29.3,0.0,normal,AP_B02_02,62,93.2,0.34,33.7
2026-04-07 09:00:00+00:00,35.4,41.2,0.0,normal,AP_B08_01,83,125.5,0.61,44.2
2026-04-07 09:00:00+00:00,35.4,41.2,0.0,normal,AP_B07_01,58,91.5,0.3,37.2
2026-04-07 09:00:00+00:00,35.4,41.2,0.0,normal,AP_B06_01,53,82.0,0.25,32.6
2026-04-07 09:00:00+00:00,35.4,41.2,0.0,normal,AP_B03_01,78,121.0,0.54,38.0
2026-04-07 09:00:00+00:00,35.4,41.2,0.0,normal,AP_B04_02,3,6.9,0.0,16.3
2026-04-07 09:00:00+00:00,35.4,41.2,0.0,normal,AP_B05_01,57,86.9,0.29,33.8
